date_day;ad_id;city_id;category_id;amount_spend_to_promote_ads
2022-03-20;62896817;26;101;75.46
2021-03-22;61307575;26;101;11.09
2021-03-10;61233243;26;101;66.59
2022-03-04;62821986;26;101;66.59
2021-02-22;61534623;26;102;11.09
2021-03-23;61632097;26;102;11.09
2022-03-14;62719493;26;101;22.19
2022-03-17;62887899;26;101;22.19
2021-03-25;61634810;26;102;38.84
2022-03-02;62826173;26;101;22.19
2021-02-12;60922200;26;101;77.68
2021-03-10;61532955;26;101;38.84
2021-02-11;61036989;26;101;77.68
2021-02-10;61282721;26;101;38.84
2022-03-08;62345537;26;102;59.93
2022-03-06;62846216;26;102;22.19
2021-03-05;61585083;26;102;22.19
2022-02-17;62785601;26;101;22.19
2021-03-10;61606368;26;101;38.84
2021-02-05;61329860;26;102;11.09
2021-03-08;61594805;26;101;22.19
2021-02-04;61179556;26;101;11.09
2021-02-05;47839332;26;102;11.09
2021-02-19;61476786;26;101;11.09
2022-03-25;62919232;26;101;19.97
2022-02-01;62703534;26;101;22.19
2022-03-09;62852468;26;101;22.19
2022-03-24;62914913;26;101;22.19
2021-03-10;61463369;26;102;11.09
2021-02-22;61129414;26;101;55.49
2021-02-07;61464085;26;102;61.03
2021-03-10;61577098;26;101;38.84
2021-02-01;61391897;26;101;11.09
2021-02-17;61499073;26;201;22.19
2022-02-24;62156580;26;101;19.97
2021-03-24;61623070;26;101;11.09
2021-03-26;61672245;26;101;22.19
2022-02-11;62594232;26;101;59.93
2021-03-04;60876748;26;101;27.74
2021-02-02;61442718;26;101;11.09
2021-02-16;61422050;1004;101;11.09
2022-03-04;62843702;1004;101;22.19
2021-02-23;61542178;1004;101;22.19
2022-02-14;62769741;1004;101;22.19
2022-03-16;62840659;1004;101;22.19
2022-02-03;62642626;1004;101;18.86
2022-02-03;62733324;1004;101;22.19
2022-03-15;62746821;1004;102;19.97
2021-03-11;61075001;26;101;11.09
2021-02-28;61075001;26;101;11.09
2021-02-02;61420900;26;101;33.28
2021-03-23;61628020;26;101;11.09
2021-03-25;61652704;26;101;72.12
2022-03-05;62844538;26;101;22.19
2021-03-20;61265078;26;101;11.09
2021-03-18;61638860;26;101;22.19
2022-03-26;62921233;26;102;22.19
2022-02-10;62630868;26;102;22.19
2021-03-12;61533745;26;101;61.03
2022-02-28;60386575;26;102;18.86
2022-02-03;62557507;26;101;18.86
2021-03-04;61580495;26;101;22.19
2021-03-05;61565808;26;102;38.84
2022-02-26;62819653;26;102;22.19
2021-02-10;61476737;26;101;77.68
2022-03-05;62803824;26;102;18.86
2021-02-18;61458711;26;102;11.09
2021-03-10;61481857;26;101;11.09
2021-02-16;61354490;26;102;11.09
2021-02-15;61364073;26;102;27.74
2021-03-12;61617504;26;102;22.19
2021-02-21;60879235;26;102;22.19
2022-03-19;62896670;26;102;19.97
2021-02-24;61498418;26;101;61.03
2021-03-19;61605022;26;101;27.74
2022-02-16;62768800;26;101;22.19
2021-02-04;61473238;26;102;77.68
2021-03-01;61556118;26;102;27.74
2021-02-10;61438407;26;101;38.84
2021-02-19;61438407;26;101;11.09
2022-03-02;62831383;26;101;19.97
2021-02-22;61438059;26;102;11.09
2021-02-05;61360325;26;101;11.09
2021-03-29;61513899;26;201;116.52
2021-02-08;61419854;26;101;11.09
2022-03-30;62800549;26;101;22.19
2022-03-31;62923765;26;102;19.97
2021-03-30;61682199;26;201;38.84
2022-02-21;60949677;26;101;22.19
2022-03-18;62891170;26;101;22.19
2021-02-01;61449228;26;101;11.09
2022-03-29;62793055;26;101;18.86
2022-02-14;62455167;26;102;18.86
2022-03-24;62914532;26;201;18.86
2021-03-29;61577486;26;101;11.09
2021-03-04;61469504;26;101;33.28
2022-03-11;62866734;26;101;22.19
2021-03-05;61565491;26;102;38.84
2021-03-22;61643790;26;101;61.03
2021-03-19;61631595;26;101;11.09
2022-02-19;62761015;26;101;18.86
2021-02-23;61546070;26;102;22.19
2022-03-07;62723447;26;101;18.86
2021-02-16;61403225;26;102;22.19
2021-03-17;61404451;26;101;66.58
2021-02-22;61333673;26;101;11.09
2021-03-01;61446775;26;102;22.19
2021-03-17;61034928;26;102;22.19
2022-02-01;62508461;26;101;18.86
2022-03-29;61752098;26;202;19.97
2021-03-04;61556097;26;101;11.09
2021-03-11;61514038;26;201;49.93
2022-02-28;62805913;26;101;19.97
2021-03-26;61669771;26;102;22.19
2021-03-01;61526082;1004;101;22.19
2021-03-16;61506053;1004;101;38.84
2021-03-09;61599024;1004;201;22.19
2021-03-02;61570817;1004;101;22.19
2021-02-09;61457475;1004;101;11.09
2022-03-26;62921328;1004;102;22.19
2021-02-04;61258180;1004;101;27.74
2021-02-25;61522863;1004;201;22.19
2021-03-03;60480532;1004;102;11.09
2021-02-23;61300238;26;101;11.09
2021-02-07;59670426;26;102;11.09
2022-03-31;62936861;26;201;19.97
2021-02-10;61354945;26;101;11.09
2021-03-29;61652409;26;101;33.28
2021-02-25;61548563;26;101;22.19
2021-02-26;61434553;26;101;11.09
2021-03-03;61547972;26;102;55.49
2021-02-26;61426087;26;102;11.09
2021-03-16;61119563;26;101;33.28
2021-02-03;61465212;26;101;22.19
2022-02-13;62740498;26;102;22.19
2021-02-23;61492991;26;102;11.09
2021-02-16;61517021;26;101;22.19
2021-03-24;55642768;26;102;11.09
2021-02-15;60673935;26;101;11.09
2021-03-29;61656336;26;101;11.09
2021-03-04;61583445;26;101;38.84
2021-02-22;61249673;26;201;11.09
2021-03-12;61566857;26;102;22.19
2021-03-24;61632361;26;102;11.09
2021-03-10;61596194;26;101;11.09
2021-03-08;61498017;26;101;27.74
2021-02-17;60742317;26;201;22.19
2021-02-28;61344640;26;102;22.19
2021-03-26;61660639;26;102;11.09
2021-03-29;61478712;26;101;49.93
2021-03-11;61575721;26;101;72.12
2022-02-08;62746019;26;101;18.86
2022-02-11;62759648;26;101;18.86
2022-03-03;62836466;26;101;22.19
2022-03-22;62792792;26;101;22.19
2021-03-21;61636469;26;101;77.68
2021-03-19;61636469;26;101;66.59
2022-02-12;62765235;26;102;22.19
2022-03-02;62613758;26;102;19.97
2021-02-17;61523948;26;101;22.19
2022-03-23;62908946;26;101;22.19
2022-03-07;62733364;26;101;22.19
2021-02-16;61471561;26;101;66.59
2022-03-29;59495865;26;102;79.90
2022-02-02;62709905;26;101;66.59
2022-02-10;62755213;26;101;22.19
2021-02-18;61523169;26;101;11.09
2021-02-19;61486829;26;101;22.19
2021-03-11;60879268;26;101;11.09
2021-02-10;61493446;26;101;22.19
2022-02-14;62454873;26;101;19.97
2021-03-31;61688887;26;101;38.84
2022-02-06;62739506;26;102;22.19
2021-02-03;61351282;26;101;38.84
2021-03-14;61563230;26;101;11.09
2021-02-07;61430211;26;101;66.59
2021-02-20;61531491;26;102;27.74
2022-03-28;62383167;26;101;18.86
2022-03-29;62755477;26;101;66.59
2021-03-09;61602980;26;101;22.19
2022-03-18;62891559;1004;101;22.19
2022-03-21;62558838;1004;101;22.19
2022-03-14;62876789;1004;101;22.19
2022-03-15;62064816;1004;102;22.19
2022-03-14;62876869;1004;101;19.97
2022-02-05;62560293;1004;101;22.19
2021-02-27;61508758;1004;101;33.28
2021-03-19;61592261;1004;101;11.09
2022-02-01;62495597;1004;101;22.19
2021-02-03;60684648;26;102;33.28
2021-03-03;61555607;26;101;11.09
2021-03-21;61649538;26;102;22.19
2021-02-19;60954451;26;201;55.49
2022-02-25;62795568;26;101;22.19
2021-02-25;61550703;26;102;22.19
2021-02-16;61282720;26;102;38.84
2021-02-17;61513579;26;101;11.09
2021-03-24;61654780;26;102;38.84
2022-03-16;62885415;26;101;22.19
2021-02-15;61186844;26;102;11.09
2021-03-23;61330277;26;102;11.09
2021-03-25;61466477;26;102;22.19
2022-02-01;62724783;26;102;22.19
2021-03-22;61632556;26;102;11.09
2021-02-18;61438686;26;101;11.09
2022-03-06;62845972;26;102;22.19
2021-03-26;61022621;26;101;11.09
2022-03-14;62554324;26;101;22.19
2021-02-08;61407788;26;101;38.84
2022-02-17;62767050;26;101;22.19
2022-03-22;62904662;26;101;88.78
2021-03-16;61630835;26;102;22.19
2021-03-19;61591811;26;102;22.19
2022-02-24;62791408;26;101;18.86
2021-02-12;61504286;26;101;22.19
2022-03-18;62870308;26;101;19.97
2021-03-24;61537830;26;101;11.09
2021-02-17;61411495;26;102;11.09
2022-03-16;62571568;26;101;66.59
2022-02-17;62571568;26;101;22.19
2021-02-08;61375036;26;101;11.09
2021-03-01;61565909;26;101;38.84
2021-02-25;61446183;26;102;11.09
2021-03-23;61517101;26;102;38.84
2021-02-04;61422397;26;101;11.09
2022-03-19;62895222;26;101;18.86
2021-03-01;61561340;26;102;11.09
2021-03-10;61442327;26;101;11.09
2022-02-13;62740882;26;101;22.19
2021-02-10;61445171;26;102;27.74
2021-02-09;61465081;26;102;11.09
2021-03-19;61551003;26;101;38.84
2021-03-17;61523104;26;101;11.09
2021-02-26;61524211;26;101;11.09
2021-03-08;61381285;26;101;38.83
2022-03-17;62869541;26;101;22.19
2022-03-21;62901970;26;102;22.19
2022-02-20;62793880;26;102;22.19
2021-03-11;61328575;26;102;116.52
2022-02-18;62743681;26;101;22.19
2021-02-19;60034476;1004;102;33.28
2021-03-21;61650742;1004;101;55.49
2022-03-06;62845700;1004;102;22.19
2022-03-02;62812860;1004;101;66.59
2021-03-03;61576710;1004;102;61.03
2022-02-05;62738925;1004;102;22.19
2022-03-17;62440629;1004;101;18.86
2021-03-22;61650169;1004;101;22.19
2022-03-23;62754261;1004;201;18.86
2022-03-14;62873388;1004;101;22.19
2021-02-27;61555607;26;101;11.09
2022-03-29;62752896;26;101;19.97
2022-02-27;61994838;26;101;66.59
2021-02-04;61422882;26;101;11.09
2021-03-21;61643271;26;101;49.93
2021-03-30;61602104;26;102;38.84
2021-03-18;61497057;26;101;77.68
2021-02-19;61150369;26;101;55.49
2021-03-11;61610982;26;101;22.19
2022-03-21;62896858;26;101;18.86
2021-03-05;61526929;26;101;22.19
2021-03-01;60709775;26;101;11.09
2021-02-26;61505547;26;201;38.83
2021-03-11;61612849;26;101;22.19
2022-03-09;62856182;26;101;22.19
2021-02-28;61534623;26;102;11.09
2021-03-20;61648799;26;102;22.19
2021-02-17;61379946;26;102;11.09
2022-02-03;62729578;26;101;18.86
2021-02-19;61525341;26;101;77.68
2021-03-06;61544145;26;101;22.19
2021-02-17;61521659;26;101;22.19
2021-03-11;61584876;26;102;22.19
2021-03-16;61572738;26;102;22.19
2022-02-08;62031492;26;101;22.19
2021-03-08;61569486;26;101;38.84
2021-03-15;61525951;26;101;11.09
2021-02-28;61290613;26;101;22.19
2022-03-15;62880761;26;101;18.86
2022-02-09;62750889;26;101;18.86
2021-03-09;61586239;26;101;22.19
2021-02-16;61360195;26;101;77.68
2022-02-03;62609539;26;101;18.86
2021-02-21;61523121;26;102;11.09
2021-03-29;61060180;26;101;11.09
2021-03-18;61508755;26;101;11.09
2022-02-23;62219475;26;201;22.19
2021-03-22;61136031;26;101;22.19
2022-03-11;62864475;26;101;22.19
2021-03-02;61509860;26;101;38.84
2021-03-29;61561141;26;102;22.19
2022-03-10;62855062;26;101;22.19
2021-03-20;61648610;26;102;22.19
2021-03-02;61542740;26;101;27.74
2021-03-04;61524211;26;101;11.09
2021-02-22;61249937;26;101;11.09
2021-03-25;61097988;26;202;22.19
2021-02-11;61497608;26;101;22.19
2022-02-22;62805472;26;102;18.86
2021-03-23;61655830;26;101;61.02
2021-02-10;61488474;26;101;11.09
2022-03-07;62648052;26;101;22.19
2022-03-15;62874623;26;101;22.19
2021-03-13;61531568;1004;101;11.09
2022-03-21;62894283;1004;101;22.19
2022-02-15;62574414;1004;101;19.97
2021-03-19;61580791;1004;102;11.09
2021-02-15;61510257;1004;101;38.84
2022-03-29;62929879;1004;101;22.19
2021-03-11;61370923;1004;101;11.09
2021-03-01;61537098;1004;101;11.09
2022-03-07;62850734;1004;101;19.97
2021-03-06;61545032;1004;101;11.09
2021-02-13;61506992;1004;102;77.68
2021-02-02;60938867;26;101;11.09
2021-02-01;61417512;26;102;11.09
2021-02-02;61462467;26;101;22.19
2022-03-14;62744113;26;101;19.97
2021-02-04;60669934;26;102;22.19
2021-02-05;61354931;26;101;11.09
2022-02-15;62262466;26;102;19.97
2022-03-24;62910586;26;101;19.97
2021-02-09;61472855;26;101;11.09
2022-02-24;62576249;26;101;22.19
2021-03-14;61265078;26;101;11.09
2022-02-15;62766680;26;101;19.97
2022-03-04;62829703;26;101;22.19
2021-03-10;61583580;26;101;11.09
2021-03-19;61505370;26;101;22.19
2021-03-01;61561367;26;102;11.09
2021-02-24;61548076;26;102;22.19
2021-03-12;61190372;26;101;61.03
2022-02-22;62667801;26;101;19.97
2021-03-29;61417473;26;101;22.19
2021-02-03;61430797;26;101;22.19
2021-02-10;61469098;26;102;27.74
2021-02-10;61493859;26;101;55.49
2022-02-16;62751180;26;101;22.19
2022-03-02;62824190;26;101;18.86
2021-03-01;61565938;26;101;22.19
2021-02-26;61541825;26;101;11.09
2021-03-12;61606903;26;101;11.09
2022-03-10;62691884;26;101;56.60
2022-02-03;62667599;26;101;18.86
2021-02-23;61496230;26;101;11.09
2021-03-25;61662634;26;101;11.09
2021-03-16;61589942;26;101;33.28
2021-02-12;61421233;26;101;38.84
2021-02-22;60906380;26;101;11.09
2021-02-18;61356363;26;101;38.84
2022-03-17;62880113;26;101;18.86
2021-02-05;61451288;26;101;11.09
2021-02-26;61535425;26;102;38.84
2021-02-08;61153881;26;101;22.19
2022-02-19;62773281;26;102;22.19
2021-03-10;61471075;26;102;11.09
2022-03-17;62888480;26;101;22.19
2021-02-12;61394267;26;101;11.09
2022-02-04;62722034;26;101;19.97
2021-02-25;61446730;26;101;22.19
2021-03-23;61428219;26;101;11.09
2021-02-11;61367921;26;101;11.09
2021-02-16;61490432;26;101;22.19
2021-02-17;61523121;26;102;61.03
2021-02-18;60343264;26;101;55.49
2021-03-28;61675877;26;101;61.03
2021-03-24;61662383;26;102;22.19
2022-03-27;62921460;26;102;22.19
2022-03-23;62910802;26;101;18.86
2021-03-29;61663365;26;102;11.09
2022-03-26;62681922;26;101;19.97
2022-02-01;62709342;26;101;19.97
2021-02-17;61521360;26;101;61.03
2022-02-24;62804333;26;101;18.86
2021-03-12;61546094;26;101;38.84
2021-02-17;61514038;26;201;72.12
2022-03-08;62854711;1004;101;19.97
2021-02-03;61468283;1004;101;22.19
2021-02-09;61488276;1004;101;33.28
2022-03-07;62434736;1004;101;75.46
2021-02-06;61465850;1004;101;11.09
2022-03-28;62499745;1004;201;18.86
2022-03-23;62754086;1004;101;18.86
2022-03-18;62892989;1004;101;19.97
2022-02-07;62744650;1004;101;22.19
2021-03-20;61609641;26;101;77.68
2022-03-29;62797080;26;102;19.97
2021-03-18;61116122;26;101;11.09
2021-03-15;61600092;26;101;33.28
2021-03-30;61671838;26;101;11.09
2021-03-04;61567008;26;101;11.09
2021-02-13;61499695;26;101;66.59
2021-03-11;61527240;26;102;11.09
2022-02-08;62743220;26;101;22.19
2022-03-23;62905278;26;101;19.97
2021-02-10;61468966;26;102;38.84
2021-03-13;61619371;26;102;22.19
2021-03-31;61604624;26;101;11.09
2021-03-08;61150981;26;102;11.09
2021-02-17;61287564;26;101;22.19
2021-02-09;61399977;26;101;22.19
2021-03-01;61564776;26;101;61.03
2022-03-28;62805530;26;101;22.19
2021-03-26;61670392;26;102;27.74
2022-02-26;62819924;26;102;22.19
2021-03-27;60255418;26;101;11.09
2022-03-23;62871249;26;101;22.19
2021-02-08;61457945;26;102;11.09
2021-02-08;61483665;26;101;22.19
2021-03-22;61651955;26;101;22.19
2021-03-29;61430406;26;201;72.12
2021-03-11;61164503;26;101;11.09
2021-03-09;61598789;26;101;22.19
2021-02-08;61456495;26;102;11.09
2021-02-15;61476786;26;101;11.09
2022-03-16;62634099;26;101;18.86
2021-02-08;61252631;26;101;11.09
2021-03-12;61617712;26;102;22.19
2021-03-24;61459883;26;201;66.58
2021-03-12;61617837;26;102;22.19
2021-03-26;61669066;26;101;22.19
2022-03-02;62715229;26;101;18.86
2022-02-11;62156668;26;101;19.97
2021-03-15;61617414;26;102;22.19
2021-03-11;60132945;26;102;22.19
2021-02-26;61329146;26;102;22.19
2021-03-04;61493571;26;102;11.09
2022-02-16;62629547;26;102;22.19
2022-02-16;62753398;26;102;18.86
2022-03-10;62862699;26;101;18.86
2021-03-14;61620558;1004;101;22.19
2022-02-16;62597869;1004;101;22.19
2021-02-25;61555871;1004;101;11.09
2022-03-17;62644516;1004;101;19.97
2021-03-26;61450291;1004;101;38.84
2021-03-16;61464784;1004;102;11.09
2021-02-19;61029079;1004;101;22.19
2021-03-24;60722914;1004;102;11.09
2022-03-01;61594979;1004;101;22.19
2021-02-22;61508943;1004;101;11.09
2022-03-14;60948560;1004;101;22.19
2022-03-27;62921530;1004;102;22.19
2021-02-10;61366692;26;101;22.19
2021-02-06;61455449;26;202;11.09
2022-03-03;62839336;26;101;19.97
2021-02-05;61458642;26;102;38.84
2022-02-20;62793884;26;102;22.19
2022-03-18;62802662;26;101;22.19
2021-03-11;61135730;26;101;22.19
2021-02-02;60112406;26;102;11.09
2021-02-21;61426087;26;102;11.09
2021-03-12;61465212;26;101;88.78
2022-03-07;62490878;26;101;22.19
2021-03-23;61592010;26;101;11.09
2021-03-26;61617798;26;201;11.09
2021-02-16;61513703;26;101;11.09
2021-02-12;61448035;26;102;11.09
2021-03-02;61281700;26;102;11.09
2021-02-01;60906380;26;101;11.09
2022-03-14;62875950;26;102;22.19
2021-03-12;60279747;26;102;38.84
2022-03-08;62732371;26;101;22.19
2021-03-21;61649607;26;102;22.19
2021-02-18;61378416;26;101;22.19
2021-02-23;61329860;26;102;11.09
2022-03-12;62870384;26;102;22.19
2021-02-12;61328030;26;101;11.09
2021-02-23;61527321;26;101;22.19
2021-03-31;60545516;26;101;11.09
2021-02-28;61548810;26;102;11.09
2021-03-11;61370238;26;101;38.84
2021-03-29;61389895;26;101;11.09
2021-03-10;61544626;26;102;11.09
2022-02-22;62774404;26;102;22.19
2022-03-01;62830097;26;201;19.97
2021-03-30;61682645;26;201;22.19
2021-03-11;61515430;26;101;38.84
2021-02-13;61446183;26;102;11.09
2022-02-03;62690331;26;101;22.19
2021-03-18;61581721;26;102;11.09
2021-03-03;61075508;26;101;11.09
2021-02-09;61011526;26;101;61.03
2021-03-22;60282982;26;101;11.09
2021-03-04;61337960;26;101;38.84
2021-02-17;61509995;26;201;22.19
2022-03-22;62793028;26;101;19.97
2022-03-10;62740855;26;101;22.19
2022-02-24;62813540;1004;101;19.97
2021-03-11;61379492;1004;101;11.09
2021-03-01;61521311;1004;101;11.09
2022-03-24;62911895;1004;101;22.19
2022-03-06;62845699;1004;102;22.19
2021-03-05;61584197;1004;101;22.19
2022-02-08;62186193;1004;101;19.97
2022-03-28;62924541;1004;101;22.19
2022-03-12;62870383;26;102;22.19
2021-02-20;61422724;26;101;11.09
2022-02-06;62739502;26;102;22.19
2021-02-26;61479783;26;101;11.09
2022-02-25;62814150;26;102;18.86
2022-02-24;62797387;26;201;22.19
2021-03-18;61637406;26;101;66.58
2022-03-27;62922062;26;102;22.19
2021-02-16;61377025;26;101;22.19
2021-02-04;61315486;26;102;11.09
2022-03-19;62892951;26;101;18.86
2021-03-18;61519260;26;101;27.74
2021-03-08;60709775;26;101;11.09
2022-02-21;62416331;26;101;22.19
2022-02-09;62709120;26;101;22.19
2021-03-12;61588926;26;101;11.09
2022-02-24;62802128;26;101;18.86
2021-03-01;61253295;26;101;11.09
2021-03-04;61118888;26;101;11.09
2021-03-10;61369016;26;102;22.19
2021-02-25;61552654;26;102;38.84
2022-03-17;62889663;26;101;18.86
2021-03-01;60193111;26;102;61.03
2021-02-16;61512150;26;101;22.19
2021-03-09;61540990;26;101;27.74
2021-03-25;61573230;26;102;11.09
2021-02-12;61360828;26;101;11.09
2021-03-29;61215514;26;101;11.09
2021-03-16;61619234;26;101;49.93
2021-03-12;61471113;26;101;55.49
2022-02-11;62759288;26;101;22.19
2022-02-14;62718116;26;101;22.19
2022-03-06;62361173;26;101;19.97
2021-02-12;61169492;26;101;11.09
2021-02-24;61511261;26;101;11.09
2021-02-20;61272406;26;102;11.09
2022-02-27;62455034;26;101;66.59
2022-03-22;62904578;26;101;22.19
2021-02-11;61458932;26;101;11.09
2022-03-15;62872690;26;102;19.97
2022-03-19;62780393;26;202;18.86
2021-03-24;61172246;26;101;11.09
2021-02-08;61411495;26;102;27.74
2021-02-01;61264596;26;101;66.58
2021-02-04;61420035;26;101;38.84
2022-02-23;62481473;26;102;19.97
2021-02-15;60858550;26;101;11.09
2021-02-23;61198331;26;101;22.19
2021-02-23;61246487;26;102;11.09
2021-02-26;61442327;26;101;11.09
2022-02-08;62749586;26;102;22.19
2021-03-12;61513214;26;101;11.09
2021-03-24;61639740;26;101;11.09
2022-03-20;62896933;26;102;22.19
2022-03-29;62707296;26;101;22.19
2022-03-01;62801722;26;102;22.19
2022-03-03;62837290;26;101;22.19
2022-03-06;62827711;1004;101;22.19
2022-02-28;62794541;1004;101;22.19
2022-03-22;62905606;1004;101;22.19
2022-02-25;62284724;1004;201;19.97
2022-02-26;62819512;1004;102;22.19
2021-03-29;61547037;1004;102;22.19
2021-02-16;61515548;1004;101;22.19
2022-02-28;62822598;1004;101;22.19
2022-02-15;62748858;1004;101;19.97
2022-02-02;62725117;1004;102;22.19
2022-02-16;62764222;1004;101;18.86
2021-03-09;61587747;1004;101;11.09
2021-03-08;61346662;1004;102;22.19
2022-03-28;62910405;1004;201;18.86
2021-03-02;61183053;1004;101;33.28
2021-03-10;60480532;1004;102;11.09
2021-03-22;61577440;26;102;38.84
2021-02-24;61401947;26;101;61.03
2021-03-18;61048167;26;101;22.19
2022-03-10;62862387;26;101;19.97
2021-03-25;60931748;26;101;22.19
2022-03-22;62793792;26;101;19.97
2022-02-21;62742548;26;101;22.19
2021-02-08;61236753;26;101;11.09
2021-03-23;61655425;26;101;22.19
2022-03-19;62896124;26;102;22.19
2021-03-23;61486347;26;101;11.09
2021-03-23;61588926;26;101;38.83
2021-02-09;61486408;26;101;22.19
2021-03-01;61554729;26;102;38.84
2022-03-25;62919291;26;101;18.86
2022-02-12;62763244;26;101;22.19
2021-02-15;61513523;26;201;61.03
2021-02-08;61484610;26;201;27.74
2021-03-09;60615896;26;102;22.19
2021-03-02;61499455;26;102;11.09
2021-03-17;61635091;26;102;38.84
2022-03-28;62923427;26;102;22.19
2021-03-29;61654936;26;101;11.09
2021-02-20;61436757;26;102;22.19
2021-03-03;61419891;26;101;22.19
2021-03-04;61483490;26;102;11.09
2021-03-20;61585882;26;101;11.09
2021-02-24;60279747;26;102;38.84
2021-03-03;60744030;26;102;11.09
2022-02-28;62825548;26;101;22.19
2021-02-28;61563129;26;101;22.19
2021-03-15;61512501;26;102;11.09
2021-03-03;61247587;26;101;22.19
2022-02-22;61493298;26;101;56.60
2022-03-10;62862268;26;101;22.19
2022-02-08;62080534;26;101;22.19
2021-02-04;61456495;26;102;11.09
2021-03-04;61272406;26;102;11.09
2021-02-12;61486941;26;101;72.12
2021-02-17;61486941;26;101;11.09
2021-02-11;61497364;26;101;22.19
2022-03-14;62652564;26;101;19.97
2021-03-08;61006171;26;101;61.03
2022-02-14;62754236;26;101;59.93
2022-03-19;62896129;26;102;22.19
2021-02-21;61535687;26;101;22.19
2021-02-03;61469504;26;101;49.93
2022-03-27;62921875;26;102;22.19
2022-03-16;62751110;26;101;19.97
2021-02-13;61507424;26;102;22.19
2021-03-25;60987007;26;102;22.19
2021-03-06;61560179;26;101;22.19
2021-03-16;61239717;26;101;49.93
2021-03-13;61246487;26;102;11.09
2021-03-11;60009266;26;102;22.19
2021-03-09;61560253;26;102;38.84
2021-03-18;61588284;26;102;27.74
2021-02-26;61527606;26;101;11.09
2022-03-14;62759650;26;101;18.86
2021-03-05;61571090;26;202;11.09
2022-03-02;62833310;26;101;18.86
2022-03-26;62920904;1004;102;19.97
2022-03-25;62865834;1004;101;22.19
2022-02-09;62739943;1004;102;19.97
2022-02-22;62761322;1004;101;19.97
2022-03-25;62918736;1004;101;19.97
2021-03-05;61172858;1004;101;27.74
2021-03-31;61654843;1004;102;11.09
2022-02-19;62789107;1004;101;22.19
2021-02-12;61503723;1004;101;22.19
2021-02-10;61177725;1004;101;11.09
2022-02-11;62631663;1004;101;22.19
2021-02-23;61013353;26;101;11.09
2021-03-18;61441011;26;102;11.09
2021-03-26;61116122;26;101;11.09
2021-03-13;61125057;26;101;22.19
2022-02-19;62719291;26;101;18.86
2021-03-12;61428763;26;102;22.19
2021-03-31;61672158;26;101;11.09
2021-02-15;61406150;26;102;22.19
2021-02-13;61265078;26;101;11.09
2021-03-21;61589673;26;102;11.09
2021-02-27;61561961;26;102;105.43
2021-03-29;60934776;26;101;11.09
2021-03-23;61486610;26;101;11.09
2021-03-29;61627578;26;101;11.09
2021-03-26;61669729;26;101;22.19
2022-03-30;62917053;26;101;22.19
2021-03-02;61572720;26;101;22.19
2021-03-12;61388658;26;101;61.03
2022-03-01;62830575;26;101;18.86
2021-03-10;61518961;26;102;11.09
2021-03-12;61614481;26;102;38.84
2022-02-16;62765960;26;102;18.86
2022-03-28;62382203;26;101;332.99
2022-02-26;62819719;26;102;22.19
2021-02-12;61504524;26;201;22.19
2021-03-31;61634673;26;101;77.68
2022-02-15;62774236;26;102;19.97
2022-03-07;62414313;26;101;19.97
2021-03-11;61602093;26;101;66.59
2022-02-02;62691491;26;101;22.19
2021-02-12;61502601;26;101;22.19
2021-02-07;61282046;26;101;61.03
2021-02-04;61445463;26;101;72.12
2022-02-15;62500501;26;102;22.19
2021-03-15;61086329;26;201;11.09
2021-03-13;61612624;26;101;22.19
2022-03-24;62906309;26;102;22.19
2021-02-10;61036305;26;102;11.09
2022-03-23;62785291;26;101;18.86
2021-02-21;60685493;26;102;11.09
2021-03-05;61555377;26;101;11.09
2021-03-23;61622702;26;101;49.93
2021-03-16;61306242;26;102;11.09
2022-02-14;62770957;26;101;19.97
2022-03-09;62838304;26;101;66.59
2022-03-16;61981461;26;201;22.19
2021-03-05;61531571;1004;101;22.19
2021-02-06;61454197;1004;101;11.09
2021-02-15;61221096;1004;101;11.09
2022-03-28;62924502;1004;101;19.97
2021-03-23;61659855;1004;101;33.28
2022-02-02;62727560;1004;102;22.19
2022-02-14;62770219;1004;101;22.19
2021-02-18;61194239;1004;102;22.19
2021-02-20;61535207;1004;101;22.19
2022-03-28;62862731;1004;101;22.19
2022-03-03;62771864;1004;102;18.86
2021-02-11;61501142;1004;101;33.28
2021-03-12;61613093;1004;101;22.19
2021-03-22;61506736;1004;101;27.74
2021-02-18;61506736;1004;101;22.19
2021-03-17;60042136;26;102;49.93
2021-03-24;61355781;26;101;22.19
2021-02-12;61422724;26;101;49.93
2021-02-12;60978462;26;101;11.09
2021-02-19;61194986;26;102;11.09
2021-03-12;57878968;26;102;33.28
2022-03-23;62476374;26;101;18.86
2021-03-14;61621104;26;101;61.03
2022-02-23;62808285;26;201;22.19
2021-02-20;61007459;26;101;11.09
2022-02-28;62823379;26;102;18.86
2021-03-18;61499695;26;101;22.19
2021-02-18;61455129;26;101;38.83
2021-03-09;61600449;26;101;55.49
2021-03-18;61632097;26;102;11.09
2021-03-18;61632516;26;102;11.09
2021-03-15;61603013;26;101;49.93
2022-02-22;62667088;26;101;19.97
2021-02-26;60599168;26;201;22.19
2021-02-18;61525889;26;101;22.19
2022-02-03;62669105;26;102;18.86
2021-02-13;61471113;26;101;11.09
2022-02-22;62308738;26;201;22.19
2022-03-03;62838766;26;101;22.19
2022-03-29;62494234;26;101;22.19
2021-02-26;55299640;26;102;11.09
2021-03-17;61297838;26;102;49.93
2021-03-06;61318911;26;102;11.09
